site ,date,year,source_type,length_mm,breadth_mm,mass_g
PAT01A,2009-07-24,2009,Survey,40.00,61.00,36.00
PAT01A,2009-07-24,2009,Survey,42.00,67.00,41.00
PAT01A,2009-07-24,2009,Survey,39.00,61.00,32.00
PAT01A,2009-07-24,2009,Survey,39.00,55.00,25.00
PAT01A,2009-07-24,2009,Survey,29.00,43.00,25.00
PAT01A,2009-07-24,2009,Survey,51.00,68.00,42.00
PAT01A,2009-07-24,2009,Survey,46.00,67.00,47.00
PAT01A,2009-07-24,2009,Survey,41.00,60.00,35.00
PAT01A,2009-07-24,2009,Survey,45.00,65.00,44.00
PAT01A,2009-07-24,2009,Survey,41.00,61.00,35.00
PAT01A,2009-07-24,2009,Survey,47.00,67.00,54.00
PAT01A,2009-07-24,2009,Survey,35.00,53.00,17.00
PAT01A,2009-07-24,2009,Survey,43.00,62.00,39.00
PAT01A,2009-07-24,2009,Survey,42.00,66.00,37.00
PAT01A,2009-07-24,2009,Survey,41.00,59.00,30.00
PAT01A,2009-07-24,2009,Survey,41.00,63.00,28.00
PAT01A,2009-07-24,2009,Survey,33.00,51.00,25.00
PAT01A,2009-07-24,2009,Survey,37.00,59.00,28.00
PAT01A,2009-07-24,2009,Survey,45.00,65.00,44.00
PAT01A,2009-07-24,2009,Survey,40.00,65.00,37.00
PAT01A,2009-07-24,2009,Survey,38.00,59.00,28.00
PAT01A,2009-07-24,2009,Survey,43.00,63.00,36.00
PAT01A,2009-07-24,2009,Survey,41.00,60.00,38.00
PAT01A,2009-07-24,2009,Survey,31.00,46.00,13.00
PAT01A,2009-07-24,2009,Survey,33.00,49.00,16.00
PAT01A,2009-07-24,2009,Survey,31.00,48.00,16.00
PAT01A,2009-07-24,2009,Survey,43.00,60.00,37.00
PAT01A,2009-07-24,2009,Survey,40.00,59.00,31.00
PAT01A,2009-07-24,2009,Survey,40.00,63.00,38.00
PAT01A,2009-07-24,2009,Survey,35.00,49.00,15.00
PAT01A,2009-07-24,2009,Survey,40.00,59.00,32.00
PAT01A,2009-07-24,2009,Survey,36.00,50.00,17.00
PAT01A,2009-07-24,2009,Survey,41.00,59.00,33.00
PAT01A,2009-07-24,2009,Survey,59.00,76.00,66.00
PAT01A,2009-07-24,2009,Survey,40.00,57.00,34.00
PAT01A,2009-07-24,2009,Survey,40.00,60.00,34.00
PAT01A,2009-07-24,2009,Survey,32.00,51.00,19.00
PAT01A,2009-07-24,2009,Survey,40.00,56.00,26.00
PAT01A,2009-07-24,2009,Survey,41.00,65.00,38.00
PAT01A,2009-07-24,2009,Survey,42.00,64.00,40.00
PAT01A,2009-07-24,2009,Survey,37.00,57.00,31.00
PAT01A,2009-07-24,2009,Survey,40.00,55.00,27.00
PAT01A,2009-07-24,2009,Survey,43.00,66.00,43.00
PAT01A,2009-07-24,2009,Survey,36.00,54.00,26.00
PAT01A,2009-07-24,2009,Survey,41.00,63.00,41.00
PAT01A,2009-07-24,2009,Survey,40.00,61.00,39.00
PAT01A,2009-07-24,2009,Survey,48.00,71.00,54.00
PAT01A,2009-07-24,2009,Survey,41.00,64.00,41.00
PAT01A,2009-07-24,2009,Survey,43.00,67.00,49.00
PAT01A,2009-07-24,2009,Survey,42.00,62.00,41.00
PAT01A,2009-07-24,2009,Survey,44.00,66.00,49.00
PAT01A,2009-07-24,2009,Survey,41.00,60.00,34.00
PAT01A,2009-07-24,2009,Survey,35.00,53.00,19.00
PAT01A,2009-07-24,2009,Survey,44.00,70.00,60.00
PAT01A,2009-07-24,2009,Survey,39.00,59.00,32.00
PAT01A,2009-07-24,2009,Survey,47.00,65.00,54.00
PAT01A,2009-07-24,2009,Survey,46.00,72.00,63.00
PAT01A,2009-07-24,2009,Survey,40.00,60.00,37.00
PAT01A,2009-07-24,2009,Survey,42.00,60.00,30.00
PAT01A,2009-07-24,2009,Survey,47.00,65.00,38.00
PAT01A,2009-07-24,2009,Survey,45.00,73.00,62.00
PAT01A,2009-07-24,2009,Survey,42.00,70.00,50.00
PAT01A,2009-07-24,2009,Survey,43.00,61.00,39.00
PAT01A,2009-07-24,2009,Survey,43.00,60.00,34.00
PAT01A,2009-07-24,2009,Survey,41.00,62.00,34.00
PAT01A,2009-07-24,2009,Survey,42.00,61.00,39.00
PAT01A,2009-07-24,2009,Survey,40.00,61.00,31.00
PAT01A,2009-07-24,2009,Survey,43.00,64.00,47.00
PAT01A,2009-07-24,2009,Survey,44.00,63.00,41.00
PAT01A,2009-07-24,2009,Survey,35.00,52.00,19.00
PAT01A,2009-07-24,2009,Survey,42.00,61.00,40.00
PAT01A,2009-07-24,2009,Survey,41.00,58.00,37.00
PAT01A,2009-07-24,2009,Survey,46.00,65.00,35.00
PAT02A,2009-12-04,2009,Survey,39.00,60.00,30.00
PAT02A,2009-12-04,2009,Survey,36.00,55.00,30.00
PAT02A,2009-12-04,2009,Survey,44.00,69.00,48.00
PAT02A,2009-12-04,2009,Survey,38.00,60.00,38.00
PAT02A,2009-12-04,2009,Survey,42.00,63.00,36.00
PAT02A,2009-12-04,2009,Survey,44.00,68.00,53.00
PAT02A,2009-12-04,2009,Survey,35.00,55.00,23.00
PAT02A,2009-12-04,2009,Survey,41.00,65.00,52.00
PAT02A,2009-12-04,2009,Survey,34.00,50.00,25.00
PAT02A,2009-12-04,2009,Survey,30.00,40.00,19.00
PAT02A,2009-12-04,2009,Survey,32.00,50.00,23.00
PAT02A,2009-12-04,2009,Survey,31.00,51.00,17.00
PAT02A,2009-12-04,2009,Survey,38.00,59.00,30.00
PAT02A,2009-12-04,2009,Survey,44.00,67.00,43.00
PAT02A,2009-12-04,2009,Survey,33.00,51.00,21.00
PAT01B,2024-10-31,2024,Survey,33.00,49.00,15.00
PAT01B,2024-10-31,2024,Survey,42.00,64.00,27.00
PAT01B,2024-10-31,2024,Survey,30.00,45.00,9.00
PAT01B,2024-10-31,2024,Survey,26.00,42.00,9.00
PAT01B,2024-10-31,2024,Survey,32.00,48.00,15.00
PAT01B,2024-10-31,2024,Survey,32.00,48.00,15.00
PAT01B,2024-10-31,2024,Survey,30.00,44.00,13.00
PAT01B,2024-10-31,2024,Survey,26.00,39.00,6.00
PAT01B,2024-10-31,2024,Survey,44.00,64.00,35.00
PAT01B,2024-10-31,2024,Survey,26.00,39.00,8.00
PAT01B,2024-10-31,2024,Survey,39.00,56.00,26.00
PAT01B,2024-10-31,2024,Survey,45.00,68.00,NaN
PAT01B,2024-10-31,2024,Survey,48.00,71.00,50.00
PAT01B,2024-10-31,2024,Survey,27.00,42.00,10.00
PAT01B,2024-10-31,2024,Survey,29.00,45.00,NaN
PAT01B,2024-10-31,2024,Survey,34.00,50.00,17.00
PAT01B,2024-10-31,2024,Survey,29.00,45.00,12.00
PAT01B,2024-10-31,2024,Survey,32.00,47.00,13.00
PAT01B,2024-10-31,2024,Survey,28.00,42.00,10.00
PAT01B,2024-10-31,2024,Survey,27.00,42.00,8.00
PAT01B,2024-10-31,2024,Survey,31.00,46.00,13.00
PAT01B,2024-10-31,2024,Survey,27.00,43.00,10.00
PAT01B,2024-10-31,2024,Survey,26.00,40.00,9.00
PAT01B,2024-10-31,2024,Survey,27.00,40.00,9.00
PAT01B,2024-10-31,2024,Survey,26.00,43.00,NaN
PAT01B,2024-10-31,2024,Survey,29.00,44.00,12.00
PAT01B,2024-10-31,2024,Survey,22.00,34.00,5.00
PAT01B,2024-10-31,2024,Survey,25.00,38.00,6.00
PAT01B,2024-10-31,2024,Survey,18.00,29.00,3.00
PAT01B,2024-10-31,2024,Survey,27.00,42.00,8.00
PAT01B,2024-10-31,2024,Survey,19.00,31.00,4.00
PAT01B,2024-10-31,2024,Survey,17.00,26.00,2.00
PAT01B,2024-10-31,2024,Survey,18.00,31.00,3.00
PAT01B,2024-10-31,2024,Survey,21.00,34.00,4.00
PAT01B,2024-10-31,2024,Survey,17.00,28.00,3.00
PAT01B,2024-10-31,2024,Survey,15.00,26.00,2.00
PAT01B,2024-10-31,2024,Survey,32.00,45.00,12.00
PAT01B,2024-10-31,2024,Survey,37.00,56.00,23.00
PAT01B,2024-10-31,2024,Survey,34.00,52.00,18.00
PAT01B,2024-10-31,2024,Survey,44.00,67.00,37.00
PAT01B,2024-10-31,2024,Survey,40.00,60.00,32.00
PAT01B,2024-10-31,2024,Survey,44.00,65.00,39.00
PAT01B,2024-10-31,2024,Survey,40.00,59.00,27.00
PAT01B,2024-10-31,2024,Survey,39.00,59.00,28.00
PAT01B,2024-10-31,2024,Survey,32.00,47.00,15.00
PAT01B,2024-10-31,2024,Survey,36.00,53.00,20.00
PAT01B,2024-10-31,2024,Survey,43.00,64.00,41.00
PAT01B,2024-10-31,2024,Survey,26.00,40.00,7.00
PAT01B,2024-10-31,2024,Survey,44.00,63.00,35.00
PAT01B,2024-10-31,2024,Survey,36.00,53.00,20.00
PAT01B,2024-10-31,2024,Survey,49.00,64.00,41.00
PAT01B,2024-10-31,2024,Survey,38.00,56.00,23.00
PAT01B,2024-10-31,2024,Survey,45.00,68.00,44.00
PAT01B,2024-10-31,2024,Survey,46.00,71.00,50.00
PAT01B,2024-10-31,2024,Survey,28.00,45.00,11.00
PAT01B,2024-10-31,2024,Survey,13.00,20.00,0.50
PAT01B,2024-10-31,2024,Survey,26.00,40.00,0.00
PAT01B,2024-10-31,2024,Survey,13.00,22.00,1.00
PAT01B,2024-10-31,2024,Survey,27.00,40.00,8.00
PAT01B,2024-10-31,2024,Survey,30.00,45.00,12.00
PAT01B,2024-10-31,2024,Survey,27.00,26.00,2.00
PAT01B,2024-10-31,2024,Survey,16.00,26.00,2.00
PAT01B,2024-10-31,2024,Survey,15.00,25.00,2.00
PAT01B,2024-10-31,2024,Survey,16.00,26.00,0.50
PAT01B,2024-10-31,2024,Survey,12.00,20.00,0.50
PAT01B,2024-10-31,2024,Survey,21.00,31.00,3.00
PAT01B,2024-10-31,2024,Survey,15.00,24.00,1.00
PAT01B,2024-10-31,2024,Survey,14.00,23.00,1.00
PAT01B,2024-10-31,2024,Survey,23.00,33.00,2.50
PAT01B,2024-10-31,2024,Survey,16.00,26.00,2.50
PAT01B,2024-10-31,2024,Survey,14.00,22.00,2.50
PAT01B,2024-10-31,2024,Survey,15.00,24.00,2.50
PAT01B,2024-10-31,2024,Survey,13.00,21.00,2.50
PAT01B,2024-10-31,2024,Survey,12.00,20.00,2.50
PAT01B,2024-10-31,2024,Survey,10.00,17.00,2.50
PAT01B,2024-10-31,2024,Survey,16.00,26.00,2.50
PAT01B,2024-10-31,2024,Survey,16.00,26.00,2.50
PAT01B,2024-10-31,2024,Survey,13.00,22.00,2.50
PAT01B,2024-10-31,2024,Survey,13.00,22.00,2.50
PAT01B,2024-10-31,2024,Survey,16.00,27.00,2.50
PAT01B,2024-10-31,2024,Survey,15.00,24.00,2.50
PAT01B,2024-10-31,2024,Survey,13.00,21.00,2.50
PAT01B,2024-10-31,2024,Survey,30.00,46.00,12.00
PAT01B,2024-10-31,2024,Survey,14.00,23.00,2.50
PAT01B,2024-10-31,2024,Survey,8.00,14.00,0.50
PAT01B,2024-10-31,2024,Survey,8.00,14.00,0.50
PAT02B,2024-11-01,2024,Survey,31.00,47.00,14.00
PAT02B,2024-11-01,2024,Survey,38.00,53.00,22.00
PAT02B,2024-11-01,2024,Survey,26.00,43.00,0.00
PAT02B,2024-11-01,2024,Survey,30.00,45.00,13.00
PAT02B,2024-11-01,2024,Survey,49.00,73.00,58.00
PAT02B,2024-11-01,2024,Survey,27.00,43.00,10.00
PAT02B,2024-11-01,2024,Survey,50.00,74.00,62.00
PAT02B,2024-11-01,2024,Survey,47.00,70.00,53.00
PAT02B,2024-11-01,2024,Survey,46.00,68.00,49.00
PAT02B,2024-11-01,2024,Survey,33.00,50.00,18.00
PAT02B,2024-11-01,2024,Survey,33.00,50.00,19.00
PAT02B,2024-11-01,2024,Survey,33.00,49.00,15.00
PAT02B,2024-11-01,2024,Survey,48.00,69.00,51.00
PAT02B,2024-11-01,2024,Survey,32.00,49.00,0.00
PAT02B,2024-11-01,2024,Survey,28.00,44.00,11.00
PAT02B,2024-11-01,2024,Survey,32.00,49.00,15.00
PAT02B,2024-11-01,2024,Survey,49.00,70.00,56.00
PAT02B,2024-11-01,2024,Survey,39.00,60.00,27.00
PAT02B,2024-11-01,2024,Survey,43.00,64.00,45.00
PAT02B,2024-11-01,2024,Survey,35.00,51.00,22.00
PAT02B,2024-11-01,2024,Survey,51.00,74.00,62.00
PAT02B,2024-11-01,2024,Survey,38.00,57.00,26.00
PAT02B,2024-11-01,2024,Survey,47.00,74.00,62.00
PAT02B,2024-11-01,2024,Survey,47.00,69.00,48.00
PAT02B,2024-11-01,2024,Survey,45.00,66.00,41.00
PAT02B,2024-11-01,2024,Survey,38.00,56.00,21.00
PAT02B,2024-11-01,2024,Survey,26.00,40.00,8.00
PAT02B,2024-11-01,2024,Survey,8.00,14.00,0.50
PAT02B,2024-11-01,2024,Survey,12.00,20.00,0.50
PAT02B,2024-11-01,2024,Survey,5.00,10.00,0.50
PAT02B,2024-11-01,2024,Survey,11.00,19.00,0.50
PAT02B,2024-11-01,2024,Survey,12.00,19.00,0.50
PAT02B,2024-11-01,2024,Survey,8.00,13.00,0.50
PAT02B,2024-11-01,2024,Survey,16.00,26.00,2.50
PAT02B,2024-11-01,2024,Survey,14.00,23.00,2.50
PAT02B,2024-11-01,2024,Survey,14.00,24.00,2.50
PAT02B,2024-11-01,2024,Survey,11.00,17.00,0.50
PAT02B,2024-11-01,2024,Survey,12.00,20.00,2.50
PAT02B,2024-11-01,2024,Survey,15.00,24.00,2.50
PAT02B,2024-11-01,2024,Survey,17.00,24.00,2.50
PAT02B,2024-11-01,2024,Survey,17.00,28.00,2.50
PAT02B,2024-11-01,2024,Survey,15.00,25.00,2.50
PAT02B,2024-11-01,2024,Survey,16.00,26.00,2.50
PAT02B,2024-11-01,2024,Survey,19.00,29.00,2.50
PAT02B,2024-11-01,2024,Survey,12.00,27.00,2.50
PAT02B,2024-11-01,2024,Survey,18.00,29.00,2.50
PAT02B,2024-11-01,2024,Survey,17.00,28.00,2.50
PAT02B,2024-11-01,2024,Survey,17.00,27.00,2.50
PAT02B,2024-11-01,2024,Survey,18.00,30.00,2.50
PAT02B,2024-11-01,2024,Survey,27.00,41.00,2.50
PAT02B,2024-11-01,2024,Survey,38.00,57.00,2.50
PAT02B,2024-11-01,2024,Survey,8.00,14.00,0.50
PAT02B,2024-11-01,2024,Survey,7.00,13.00,0.50
PAT02B,2024-11-01,2024,Survey,7.00,12.00,0.50
PAT02B,2024-11-01,2024,Survey,11.00,18.00,0.50
PAT02B,2024-11-01,2024,Survey,10.00,17.00,0.50
PAT02B,2024-11-01,2024,Survey,12.00,21.00,2.50
PAT02B,2024-11-01,2024,Survey,14.00,23.00,2.50
PAT02B,2024-11-01,2024,Survey,6.00,11.00,0.50
PAT02B,2024-11-01,2024,Survey,12.00,21.00,2.50
PAT02B,2024-11-01,2024,Survey,14.00,24.00,2.50
PAT02B,2024-11-01,2024,Survey,16.00,27.00,2.50
PAT02B,2024-11-01,2024,Survey,15.00,23.00,2.50
PAT02B,2024-11-01,2024,Survey,21.00,34.00,2.50
PAT02B,2024-11-01,2024,Survey,16.00,26.00,2.50
PAT02B,2024-11-01,2024,Survey,12.00,22.00,2.50
PAT02B,2024-11-01,2024,Survey,16.00,25.00,2.50
PAT02B,2024-11-01,2024,Survey,13.00,22.00,2.50
PAT02B,2024-11-01,2024,Survey,13.00,22.00,2.50
PAT02B,2024-11-01,2024,Survey,26.00,39.00,2.50
PAT02B,2024-11-01,2024,Survey,26.00,42.00,2.50
PAT02B,2024-11-01,2024,Survey,23.00,38.00,2.50
PAT02B,2024-11-01,2024,Survey,24.00,37.00,2.50
PAT02B,2024-11-01,2024,Survey,26.00,42.00,9.00
PAT02B,2024-11-01,2024,Survey,26.00,39.00,8.00
PAT02B,2024-11-01,2024,Survey,24.00,37.00,7.00
PAT02B,2024-11-01,2024,Survey,24.00,38.00,7.00
PAT03B,2024-11-02,2024,Survey,48.00,71.00,65.00
PAT03B,2024-11-02,2024,Survey,48.00,72.00,46.00
PAT03B,2024-11-02,2024,Survey,30.00,46.00,13.00
PAT03B,2024-11-02,2024,Survey,49.00,74.00,64.00
PAT03B,2024-11-02,2024,Survey,42.00,60.00,31.00
PAT03B,2024-11-02,2024,Survey,48.00,64.00,38.00
PAT03B,2024-11-02,2024,Survey,47.00,70.00,43.00
PAT03B,2024-11-02,2024,Survey,40.00,60.00,32.00
PAT03B,2024-11-02,2024,Survey,47.00,70.00,61.00
PAT03B,2024-11-02,2024,Survey,35.00,51.00,18.00
PAT03B,2024-11-02,2024,Survey,48.00,73.00,62.00
PAT03B,2024-11-02,2024,Survey,44.00,62.00,36.00
PAT03B,2024-11-02,2024,Survey,52.00,70.00,63.00
PAT03B,2024-11-02,2024,Survey,46.00,66.00,46.00
PAT03B,2024-11-02,2024,Survey,26.00,39.00,9.00
PAT03B,2024-11-02,2024,Survey,29.00,46.00,12.00
PAT03B,2024-11-02,2024,Survey,44.00,66.00,45.00
PAT03B,2024-11-02,2024,Survey,43.00,66.00,42.00
PAT03B,2024-11-02,2024,Survey,45.00,67.00,47.00
PAT03B,2024-11-02,2024,Survey,43.00,63.00,38.00
PAT03B,2024-11-02,2024,Survey,49.00,70.00,55.00
PAT03B,2024-11-02,2024,Survey,43.00,67.00,33.00
PAT03B,2024-11-02,2024,Survey,39.00,58.00,27.00
PAT03B,2024-11-02,2024,Survey,40.00,60.00,30.00
PAT03B,2024-11-02,2024,Survey,46.00,68.00,57.00
PAT03B,2024-11-02,2024,Survey,39.00,59.00,27.00
PAT03B,2024-11-02,2024,Survey,50.00,74.00,60.00
PAT03B,2024-11-02,2024,Survey,44.00,68.00,43.00
PAT03B,2024-11-02,2024,Survey,48.00,70.00,54.00
PAT03B,2024-11-02,2024,Survey,46.00,67.00,38.00
PAT03B,2024-11-02,2024,Survey,46.00,65.00,31.00
PAT03B,2024-11-02,2024,Survey,49.00,73.00,62.00
PAT03B,2024-11-02,2024,Survey,31.00,46.00,13.00
PAT03B,2024-11-02,2024,Survey,45.00,64.00,37.00
PAT03B,2024-11-02,2024,Survey,44.00,68.00,43.00
PAT03B,2024-11-02,2024,Survey,43.00,64.00,39.00
PAT03B,2024-11-02,2024,Survey,47.00,70.00,50.00
PAT03B,2024-11-02,2024,Survey,42.00,62.00,33.00
PAT03B,2024-11-02,2024,Survey,47.00,68.00,48.00
PAT03B,2024-11-02,2024,Survey,47.00,67.00,49.00
PAT03B,2024-11-02,2024,Survey,38.00,56.00,22.00
PAT03B,2024-11-02,2024,Survey,44.00,67.00,42.00
PAT03B,2024-11-02,2024,Survey,50.00,72.00,55.00
PAT03B,2024-11-02,2024,Survey,47.00,68.00,48.00
PAT03B,2024-11-02,2024,Survey,49.00,71.00,57.00
PAT03B,2024-11-02,2024,Survey,46.00,68.00,52.00
PAT03B,2024-11-02,2024,Survey,47.00,68.00,54.00
PAT03B,2024-11-02,2024,Survey,43.00,62.00,37.00
PAT03B,2024-11-02,2024,Survey,48.00,67.00,56.00
PAT03B,2024-11-02,2024,Survey,42.00,63.00,39.00
PAT03B,2024-11-02,2024,Survey,44.00,70.00,49.00
PAT03B,2024-11-02,2024,Survey,45.00,68.00,53.00
PAT03B,2024-11-02,2024,Survey,43.00,65.00,42.00
PAT03B,2024-11-02,2024,Survey,50.00,71.00,57.00
PAT03B,2024-11-02,2024,Survey,50.00,72.00,58.00
PAT03B,2024-11-02,2024,Survey,40.00,63.00,33.00
PAT03B,2024-11-02,2024,Survey,47.00,73.00,33.00
PAT03B,2024-11-02,2024,Survey,40.00,57.00,27.00
PAT03B,2024-11-02,2024,Survey,26.00,40.00,9.00
PAT03B,2024-11-02,2024,Survey,28.00,42.00,9.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,47.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,37.00,NaN,44.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,41.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,54.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,43.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,53.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,44.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,56.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,32.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,48.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,60.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,38.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,48.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,32.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,48.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,49.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,30.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,53.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,39.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,33.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,43.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,47.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,45.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,34.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,59.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,35.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,50.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,38.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,43.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,37.00,NaN,35.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,41.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,30.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,35.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,29.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,49.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,34.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,43.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,30.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,29.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,46.00,NaN,55.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,41.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,30.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,57.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,46.00,NaN,55.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,33.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,32.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,38.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,34.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,41.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,29.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,38.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,30.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,38.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,50.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,47.00,NaN,57.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,29.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,37.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,41.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,29.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,28.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,33.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,25.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,26.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,38.00
